"period_nm","fill","gap_nm","remaining_air_gap_nm","kx_norm","mode_index","freq_thz_real","freq_thz_imag","wavelength_nm","q_value","score"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","6","307.98169885460925","2.4383764156826424","973.4099757061371","63.15302610249111","78.58608263914955"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","7","307.9817638290891","2.4385198219618225","973.4097703472025","63.149325475097754","78.58654249248373"
"550.8","0.745","140.45399999999998","108.45399999999998","0.0","8","308.97980400089295","4.102838849021179","970.2655452494677","37.6543919187329","83.97629836486504"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","1","306.2855022560658","1.1582194969057256e-09","978.8006803840248","132222563630.78484","1.1993196159752415"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","2","306.7479189039015","0.27107659986991633","977.3251569928971","565.7956442037104","65.1482470100674"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","3","306.747918940355","0.27103798967926207","977.3251568767531","565.8762435910755","65.14762850398321"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","4","307.1730438010623","1.0264809958873558","975.9725472335317","149.62432087479726","72.2774308443368"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","5","307.1731111894321","1.0267019510783664","975.9723331223464","149.59215323726707","72.27857874284585"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","6","307.8708058745125","2.4392270316937226","973.7605913897363","63.10827198006589","78.2385457246618"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","7","307.8709429732169","2.4394505155693698","973.7601577622097","63.1025185811895","78.2393753039727"
"551.0","0.735","146.01500000000001","114.01500000000001","0.0","8","308.8692337034872","4.104213192635956","970.6128849589438","37.62831256642325","83.63196761191621"
"551.0","0.74","143.26","111.25999999999999","0.0","1","305.83264385534375","1.0984996401558143e-09","980.2500289727061","139204708256.41943","0.25002897270610447"
"551.0","0.74","143.26","111.25999999999999","0.0","2","306.74791888701026","0.27107683794896353","977.3251570467141","565.7951472503944","65.14825077077558"
"551.0","0.74","143.26","111.25999999999999","0.0","3","306.747918927829","0.27103823059149507","977.325156916662","565.8757405890741","65.14763232447834"
"551.0","0.74","143.26","111.25999999999999","0.0","4","307.173043720234","1.0264759619180446","975.9725474903454","149.62505461221855","72.27740929036167"
"551.0","0.74","143.26","111.25999999999999","0.0","5","307.173111366111","1.0266967611037723","975.9723325609896","149.59290951491752","72.27855734807912"
"551.0","0.74","143.26","111.25999999999999","0.0","6","307.8708059710442","2.4392291039000966","973.7605910844175","63.10821838727406","78.23854971809679"
"551.0","0.74","143.26","111.25999999999999","0.0","7","307.8709427144819","2.439452638812732","973.7601585805587","63.10246360518008","78.23937826927423"
"551.0","0.74","143.26","111.25999999999999","0.0","8","308.86923090237775","4.104193400300915","970.6128937613516","37.62849368644906","83.63193790523896"
"551.0","0.745","140.505","108.505","0.0","1","305.39575868375766","1.0824605709827421e-09","981.6523297248538","141065534796.56796","1.6523297248537574"
"551.0","0.745","140.505","108.505","0.0","2","306.74791889384335","0.27107674333033527","977.325157024943","565.7953447523143","65.1482492765567"
"551.0","0.745","140.505","108.505","0.0","3","306.747918933797","0.2710381159964201","977.3251568976475","565.8759798526797","65.14763050720907"
"551.0","0.745","140.505","108.505","0.0","4","307.17304376459776","1.026478300157718","975.9725473493895","149.62471379930815","72.27741932360033"
"551.0","0.745","140.505","108.505","0.0","5","307.17311128817164","1.0266987228413984","975.9723328086243","149.5926236462373","72.27856539972205"
"551.0","0.745","140.505","108.505","0.0","6","307.870805922955","2.4392281148488615","973.7605912365183","63.108243966356376","78.23854780570984"
"551.0","0.745","140.505","108.505","0.0","7","307.8709428287136","2.4394517973380636","973.760158219257","63.10248539542024","78.23937713089127"
"551.0","0.745","140.505","108.505","0.0","8","308.869232277931","4.104202653444953","970.6128894387143","37.62840901857938","83.63195199994695"
"551.2","0.735","146.068","114.06800000000001","0.0","1","306.1891833229996","1.1710727393715524e-09","979.108584916105","130730215565.99199","0.8914150838950263"
"551.2","0.735","146.068","114.06800000000001","0.0","2","306.636719283065","0.2711698237253858","977.6795769956472","565.3960958310697","64.79689495158468"
"551.2","0.735","146.068","114.06800000000001","0.0","3","306.63671969846274","0.27114608899968323","977.6795756711944","565.4455884459041","64.79651612787296"
"551.2","0.735","146.068","114.06800000000001","0.0","4","307.06201439177204","1.0268645653292388","976.3254455092025","149.51436867106239","71.92772517725692"
"551.2","0.735","146.068","114.06800000000001","0.0","5","307.06205668646624","1.0270203361856376","976.3253110302421","149.49171202728925","71.92851781376145"
"551.2","0.735","146.068","114.06800000000001","0.0","6","307.7600752253993","2.440159243751505","974.1109459387676","63.06147355208024","77.89141291470627"
"551.2","0.735","146.068","114.06800000000001","0.0","7","307.7601185562794","2.4403025084865853","974.1108087894685","63.057780231342","77.89180442466306"
"551.2","0.735","146.068","114.06800000000001","0.0","8","308.75901663996035","4.105620731632723","970.959362620279","37.601989665174585","83.2885291225337"
"551.2","0.74","143.312","111.31200000000001","0.0","1","305.73685084906276","1.6026289066508516e-09","980.5571594246669","95386040268.0452","0.5571594246669065"
"551.2","0.74","143.312","111.31200000000001","0.0","2","306.63671928939834","0.27116974635380836","977.6795769754542","565.3962571645336","64.79689373253626"
"551.2","0.74","143.312","111.31200000000001","0.0","3","306.636719701259","0.27114601784679015","977.6795756622787","565.4457368326956","64.79651499709354"
"551.2","0.74","143.312","111.31200000000001","0.0","4","307.0620144780495","1.0268659469497265","976.3254452348773","149.51416754551443","71.92773129368112"
"551.2","0.74","143.312","111.31200000000001","0.0","5","307.06205657547076","1.027021954010275","976.32531138316","149.49147648522356","71.92852430367772"
"551.2","0.74","143.312","111.31200000000001","0.0","6","307.7600751201274","2.4401586875172354","974.1109462719704","63.061487905374925","77.89141159301465"
"551.2","0.74","143.312","111.31200000000001","0.0","7","307.76011871065936","2.4403017643149583","974.1108083008307","63.05779949248486","77.8918035867386"
"551.2","0.74","143.312","111.31200000000001","0.0","8","308.7590196726376","4.105626593465957","970.9593530833711","37.601936348037945","83.28854481745475"
"551.2","0.745","140.556","108.55600000000001","0.0","1","305.2997260643645","1.3570991524233378e-09","981.9611103640381","112482468771.42265","1.9611103640380634"
"551.2","0.745","140.556","108.55600000000001","0.0","2","306.6367192856535","0.2711697908745745","977.679576987394","565.396164330642","64.79689443367604"
"551.2","0.745","140.556","108.55600000000001","0.0","3","306.63671970280615","0.2711460118217719","977.6795756573459","565.4457494000737","64.79651490550168"
"551.2","0.745","140.556","108.55600000000001","0.0","4","307.0620143973638","1.0268664705873565","976.325445491423","149.51409126335952","71.92773325290719"
"551.2","0.745","140.556","108.55600000000001","0.0","5","307.0620566331125","1.027021254140604","976.3253111998843","149.49157838513156","71.92852152661399"
"551.2","0.745","140.556","108.55600000000001","0.0","6","307.7600751843138","2.4401585525133735","974.11094606881","63.06149140745785","77.89141155499219"
"551.2","0.745","140.556","108.55600000000001","0.0","7","307.7601186507324","2.4403022293680903","974.1108084905092","63.05778746315904","77.89180422554935"
"551.2","0.745","140.556","108.55600000000001","0.0","8","308.7590169393296","4.105629566827625","970.9593616788477","37.60190878324957","83.28853940565455"
"551.5","0.735","146.1475","114.14750000000001","0.0","1","306.0451060322143","1.629075058039652e-09","979.5695212601895","93932168601.3945","0.43047873981049634"
"551.5","0.735","146.1475","114.14750000000001","0.0","2","306.47007166867775","0.2712929732102898","978.2112046624349","564.8323066427541","64.26960004715218"
"551.5","0.735","146.1475","114.14750000000001","0.0","3","306.4700717198556","0.2713222911512669","978.2112044990822","564.7712733433192","64.27006951541235"
